Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.55118344395031,7.01121885858333,7.27704319121711,7.06392041645758,8.3987590412286,6.35057848305458,5.28134594096812,5.80575259672107,6.08156870413826,5.17272243639362,4.91539236509943,5.4810146916463,6.8956079503431,6.85455205201499,5.301366496456,4.8683170115889,4.30846683494059,4.85072348722524,4.44582949823727,5.65364849717961,4.68555703404199,4.92646170259402,4.57388427656059,4.07952740426758,3.96689108824503,..,..,..,..,..,..
"Yemen, Rep.",YEM,Number of infant deaths,SH.DTH.IMRT,72826,71439,69999,68637,67277,65832,64305,62726,61169,59664,58338,57019,55815,54769,53968,53405,53132,53112,53263,53505,53751,53915,53913,53762,53426,52878,52135,51152,49840,48332,46750,45130,43546,42039,40661,39330,38091,36882,35732,34791,34383,34522,34969,35452,35892,36559,36805,37066,37517,37667,..
"Yemen, Rep.",YEM,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,15000,15000,15000,..,..,..,..,..,100000,70000,77000,77000,5,74,31,37,151,366,1154,1721,1928,2021,2104,1976,1595,1588,1599,1322,1364,1622,1765,1928,2070,2321,2582,2413,2623,15901,18427,23555,31145,36522,33369
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.15,8.21,8.31,8.34,8.91,9.51,10.12,10.75,11.46,11.57,11.69,11.89,12.04,12.12,12.17,12.13,12.1,12.17,12.71,12.93,13.08,13.24,13.41,13.47,13.4,13.31,13.15,13.01,12.9,13.42
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.34,..,..,..,..,11.46,..,..,..,..,16.23,16.05,15.7,15.33,14.97,14.63,17.82,..,..,..,13.47,..,..,..,..,..,..
"Yemen, Rep.",YEM,Urban population growth (annual %),SP.URB.GROW,5.28241773393989,3.76976570015337,3.78432028683726,3.90170313970066,4.16058379330033,4.48578628562793,4.84401662549225,5.13775774783267,5.38472757279052,5.53073949352789,5.6333235816547,5.71080657548555,5.8139185664033,5.87619479628739,5.9025913642638,5.9135528104009,6.12176999663375,6.46181755291416,6.56994933822347,6.84692526253668,7.19263622162547,7.56400972347946,7.77787818177599,7.70222053834012,7.32079898758905,6.49354500500264,5.69732952973049,5.23790133847726,4.93224636931265,4.8144422792301,4.82279147775862,4.84383255528338,4.84147402962032,4.82883923575944,4.80591652592554,4.76697309237752,4.74127500877488,4.71937255375031,4.69671046614119,4.67237794485768,4.64430922338458,4.61352789454263,4.57606952300632,4.5236463965597,4.44381251590059,4.3534777668235,4.2568820213292,4.16609343691637,4.08021957928722,4.00800454497522,3.94085956166852
Togo,TGO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,4.34216022491455,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.4297199249268,..,..,..,..,..,..,..,..,..
Togo,TGO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,1.08938002586365,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.9442100524902,..,18.2707500457764,..,..,..,..,..,..,..,..,..
Togo,TGO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.21,56.16,56.23,55.85,55.59,55.32,55.01,55,54.94,55.02,55.15,55.2,55.24,55.45,55.77,56.05,56.7,57.2,57.51,57.84,58.16,58.16,58.12,58.06,57.97,57.44,56.88,56.8,56.69,54.99
Togo,TGO,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.46,..,..,..,..,76.65,..,..,..,53.48,..,55.9,..,..,..
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,253976626.166639,286537524.990331,335677636.893737,406479906.159652,560437742.594972,617321669.390877,619375134.18051,777435020.475847,824263841.539264,891775906.631014,1136408814.19692,962347000.991788,821651918.724626,765746590.616849,718148959.610872,762359722.701402,1060911735.26065,1249099130.02277,1378847487.41137,1352949662.75172,1628427515.41881,1602299862.9243,1692959110.18022,1233496846.33493,982624324.505898,1309382885.33029,1465448290.34132,1498950899.08774,1587345950.9743,1576672791.65481,1491891107.95711,1482437752.05739,1706698099.44513,2115836353.1204,2259992642.29014,2281482855.46518,2351584608.41123,2662612348.44099,3323677130.04484,3379258564.97242,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,7574636978.66173
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,120.053880870366,131.098435850626,149.350828711501,176.473816398963,237.814218072906,256.102144117792,251.326530735178,308.695342649041,319.941808458612,337.449679789145,417.669139876884,342.190696121834,281.810552248143,252.973785957241,228.648692582517,234.356109981473,315.462122145632,359.790724421822,385.425418755934,367.792584109987,431.450388393856,414.781437351068,429.042360955801,306.151247376532,238.465453459228,309.818293556622,336.977003891945,334.143842398366,342.657904201102,329.816469698975,302.958591951416,292.823103529291,328.398107277437,396.920579751545,413.329866159356,406.562366042383,408.057117336142,449.738250451153,546.35037020228,540.608712584616,534.04478262418,587.097492827983,571.806723944167,621.398853574683,640.934219628827,570.909967175308,803.1518934041,830.745276651438,901.523016898937,893.352454121675,914.950792453212
Togo,TGO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,..,..,..,..,34.5,..,..,..,31.6,..,..,..,..,..
Togo,TGO,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,..,..,..,..,1.9,..,..,..,1.9,..,..,..,..,..
Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010929139,0.211139465,0.305583935,0.590363264,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7,7.12,11.31,12.36022497,15.5,19.3,..
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.1776008605957,..,..,..,..,..,56.888370513916,..,..,57.0933799743652,..,60.4099388122559,..,..,..,63.7456207275391,..,..,..,66.5370788574219,..
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.36839535640664,1.40831295843521,1.47564388098909,1.69491525423729,1.49195462130839,1.85658612626656,2.49523110785033,3.07227488151659,2.71428571428571,2.24906015037594,2.19463087248322,2.37248062015504,2.25917686318131,2.09697986577181,2.18514977692798,2.50798344175044,2.84505885573501,3.50349087003222,3.12490869247626,3.09406858202039,3.12248587570621,2.85935085007728,2.93122886133033,4.0306556911723,2.58431085043988,1.85752563400778,..,..,..,..,..,..,..,1.36569983895261,1.40604809612512,1.45744020230587,..,..,1.72218624355757,1.63801256321406,1.65885798813081,1.52606374846498,1.62464311756716,1.67620536115859,1.81828886251592,1.67442289494562,1.84038238724014,1.87454228815956,1.96333243100018,3.14621707722131,2.0142400184783
Togo,TGO,Number of infant deaths,SH.DTH.IMRT,12702,12884,13032,13147,13228,13286,13322,13344,13365,13387,13429,13476,13527,13580,13626,13665,13685,13687,13674,13657,13633,13624,13630,13657,13697,13765,13847,13944,14038,14132,14201,14249,14282,14290,14265,14210,14130,14025,13890,13742,13579,13406,13227,13041,12859,12677,12483,12303,12122,11947,..
Togo,TGO,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,5,17,105,291055,167866,93152,25587,7182,3500,3695,4022,4356,10441,10609,10818,51092,27318,22486,16734,18363,18308,17853,15683,10302,9272,8774,8296,8115,8029,8034,7725
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.26,4.32,4.43,4.46,4.46,4.46,4.45,4.45,4.49,4.46,4.44,4.48,4.48,4.43,4.36,4.23,3.6,3.08,2.8,2.39,1.98,2.05,2.12,2.16,2.2,2.95,3.74,3.66,3.6,4.05
Togo,TGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.23,..,..,..,..,1.98,..,..,..,2.2,..,3.74,..,..,..
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,9.60001372843194,4.76383289935848,4.29549807587364,3.94004912682458,3.77170656922111,3.73489994397325,3.69078874278567,3.63208064635222,3.72957588213475,3.99508834900659,4.3639378593698,4.74381140171497,5.07954017141808,5.26097898654251,5.19783133625357,4.99930014908677,4.81417965228822,4.66105019195274,4.47296828839044,4.24535328424676,4.02453733479102,3.76730160425913,3.56103362491032,3.51244037430401,3.66776414795878,3.94259923624721,4.26120462399016,4.4983920015391,4.5975689629309,4.52222817394063,4.33443948409489,4.12231299951828,3.97041126242651,3.87775251623111,3.87080532438732,3.91619037765458,3.96947915028321,3.99747352019538,4.01264940469934,3.99403530120329,3.96994342714061,3.99828405307098,4.00334730744372,3.96296631912602,3.91855439328357,3.86876105733177,3.82679113349251,3.78515248137756,3.74924094513305,3.72103971249568,3.69876081759825
Sudan,SDN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,4.69999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.59,42.78,42.94,43.18,43.46,43.71,43.59,43.46,43.31,43.22,43.15,43.03,42.94,42.88,42.81,42.77,42.69,42.54,43.22,41.92,40.61,40.44,40.34,40.31,40.26,40.23,40.24,40.32,40.4,38.61
Sudan,SDN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.3,..,..,41.12,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2437666666.66667,2656000000,2882000000,3571666666.66667,4595000000,5598000000,6979333333.33333,8704000000,7670500000,9032250000,7459833333.33333,10016500000,9240000000,8230153846.15385,9701357142.85714,12403733333.3333,15769062500,20155555555.5556,15399166666.6667,15291507936.5079,12408647540.9836,11379222222.2222,7034219712.52567,8881785938.48085,12794192334.2541,13829744878.6366,9018243044.45155,11681494637.3041,11250327988.0478,10682045258.3647,12257418326.0734,15716489369.9266,18136839087.0077,21355576672.542,26645490675.0417,35182105414.3919,45264519502.6479,59440139774.8128,64831935604.2484,51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,30964349684.7059,26155799324.8663,21329109521.8077
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,176.954028103291,187.076941801955,196.910809651882,236.617220402857,294.985231800294,348.010079237257,419.931019641372,506.659717170485,431.812084027969,491.577425138428,392.414847801622,509.130651977978,453.796181865008,390.781297098717,445.948496883768,552.974546010054,683.067402748399,849.612331822309,632.335376092442,611.948300330452,483.952610882609,432.478949975078,260.510359649193,320.485331506291,449.710583015456,473.413470920276,300.564930338891,378.954761650082,355.152554190526,328.06865304601,366.172741960491,383.016076633694,418.251758594498,484.844908325118,573.30694143572,689.20961069153,905.309699133622,1128.41026642965,1304.5330505517,1163.7972228,1489.87408744006,1437.77983086377,1332.91418693681,1381.4894621171,1625.46372819209,1656.90584135373,1325.15601870546,1103.00002634177,825.868941119235,753.282174142999,595.467833007679
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7,..,..,..,..,27.8,..,..,..,..,..,..
Sudan,SDN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,..,..,..,..,3.2,..,..,..,..,..,..
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,..,8.66,..,..,16.7,17.46,..,..,..,..,14.09999994,..,..,25.4,..
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.3458709716797,..,..,..,..,..,..,..,53.5173797607422,..,..,..,..,..,..,..,..,..,60.6971817016602,..,..
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.95400788436268,4.60336538461538,4.1917502787068,3.16211878009631,2.56783587028458,2.25108225108225,2.66666666666667,2.61560342734242,2.04069088450427,2.59315206445116,2.30270466802674,1.78180681462957,2.44047619047619,3.26868598823273,4.08451949429759,3.39969812405664,3.22724790228886,2.55271311452935,3.55196512149772,..,4.81332473594827,4.99230134581934,4.38936351776834,4.92111842294319,3.89783506504326,1.66798422244204,1.26931409320392,0.954304906614448,2.37966073878893,4.00978609546617,4.79142088157686,2.94404491102975,3.27380035115994,2.25618439439824,5.78262016066383,4.39231199033622,4.60027134346932,5.28804641975603,4.9789323229941,5.45393031439214,..,..,..,..,..,2.65592181626577,2.65023238020531,3.50716608687275,1.78345741926471,1.64462108853173,1.13172569881236
Sudan,SDN,Number of infant deaths,SH.DTH.IMRT,44979,46214,47501,48804,50117,51426,52698,53948,55169,56384,57603,58765,59858,60855,61789,62676,63550,64479,65429,66452,67523,68596,69596,70494,71198,71693,71942,71929,71730,71280,70601,69829,68892,67898,66867,65880,64888,63934,63036,62205,61390,60648,59948,59229,58549,57915,57281,56582,55862,55178,..
Sudan,SDN,Refugee population by country or territory of origin,SM.POP.REFG.OR,172960,171330,128450,13050,11770,11000,10600,10850,10850,10850,10850,5350,5350,31000,180060,180855,132759,253166,347309,438899,523996,196242,267767,393868,405129,445277,475302,364571,390001,485449,494351,489931,508863,606230,730631,693621,686296,523029,419249,368178,387265,500005,568935,648936,665956,627080,650391,694556,724787,734780,787755
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.12,15.22,15.39,15.44,15.44,15.44,15.43,15.43,15.49,15.45,15.41,15.48,15.48,15.4,15.28,15.07,14.88,14.8,13,15.17,17.44,17.45,17.47,17.36,17.29,17.19,17.02,16.87,16.76,17.71
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,19.4,..,..,..,..,13.2,..,12.1,13.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8,13,..,17.44,..,..,..,..,..,..,..,..,..
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,7.40591618726189,7.38306443047824,7.37258047427161,6.63695707484488,4.42309860211308,4.5004946754347,4.5637965897539,4.60739000565228,4.62918713110379,4.61927128406608,4.58669264857286,4.55199551307692,4.53344544863841,5.98910201965976,8.04225610137795,7.87408740749882,7.68172641984943,7.51654646728241,7.46462178912268,7.52431072505979,7.67166184154662,7.83482575572419,7.92539914657794,7.00051946682839,3.6968454011683,3.35363892774052,2.9751489112231,2.6804011406068,2.50340463260762,2.48183820460488,2.56961237186827,2.6829507426571,2.75198816046854,2.76114959519603,2.6882494560475,2.5664784940228,2.43708371863511,2.34444920092884,2.30186928581966,2.38765770049402,2.51879804837629,2.65857757537626,2.77751844352226,2.88061943179384,2.95380877514956,3.01386264742167,3.06630209239436,3.12234628634915,3.1805319600142,3.23652867012846,3.29435784560106
Uganda,UGA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6084594726563,..,..,..,..,..,34.8921699523926,..,44.2722702026367,..,32.5042495727539,..,..,..,..,..,..,..,..
Uganda,UGA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9650201797485,..,..,..,..,..,..,..,..,..,..,11.5188798904419,..,..,..,..,..,23.6276607513428,..,28.8301105499268,..,24.0258598327637,..,..,..,..,..,..,..,..
Uganda,UGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.35,69.39,69.27,69.15,69.03,68.89,68.75,68.59,68.41,68.26,68.12,67.93,67.93,68.64,69.25,69.12,68.96,68.76,68.35,68.42,68.52,68.63,69.71,69.61,69.49,69.36,69.22,69.05,68.84,65.25
Uganda,UGA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.32,..,..,..,..,..,59.9,..,..,..,..,77.5,36.75,..,80.4,..,..,..,75.4,..,..,67.65,..,..,..,..,43.63,..,..,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1260084033.61345,1417787114.84594,1491596638.65546,1702521008.40336,2100142653.35235,2359555555.55556,2447300000,2936470588.23529,2420260869.56522,2139025000,1244610000,1337300000,2177500000,2240333333.33333,3615647477.05434,3519666338.52454,3923232122.12784,6269511614.66235,6508931651.66667,5276480985.99937,4304398865.88268,3321729057.12215,2857457860.05088,3220439044.18949,3990430446.71216,5755818947.42125,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57246,6178563590.89254,6606884390.78019,7939487473.86318,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25127805566.4346,26673441667.2778,27871725205.585,27305915761.2794,28915786996.5408,32612397758.4418,32387183844.6574,29203988814.8973,30744473911.5312,32927025573.4296,35353060634.2022,37600368180.9399
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,133.971594558973,146.588939583668,150.21652726477,167.13582004837,200.912353094242,219.751047395311,221.616004745098,258.296178852636,206.638429372725,177.201573339386,100.030275672577,104.272221530869,164.687753909377,164.262618117372,256.74081185542,241.746001456283,260.328405930083,401.563466295719,402.279342251639,314.768721617955,248.029324322898,185.018117164128,153.944023783362,167.941249236909,201.602656478301,281.966133284589,287.388290733381,289.504494454364,295.405265257236,261.34790653087,261.869141644962,239.473127019302,245.500040345771,254.301204311833,296.014267535995,333.731576250845,349.217100086696,403.66374462353,474.517949634028,799.965896332768,822.539372481212,832.569078212946,790.131450583483,810.090395013891,883.528744499125,847.267628934656,736.559847412133,746.830752928351,770.600784343292,798.585734133959,822.027681531666
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.7,..,..,33.5,..,..,..,31.3,..,..,34.9,..,..,37.5,..,..,34.5,..,..,..,36.4,..,..,32.9,..,..,..,34.2,..,..,..,..
Uganda,UGA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,..,..,2.4,..,..,..,2.8,..,..,2.3,..,..,2.4,..,..,2.4,..,..,..,2.3,..,..,2.5,..,..,..,2.5,..,..,..,..
